code_metier;nom_inventaire;code_inventaire;nom_etablissement;adresse;code_postal;code_insee;nom_commune;code_departement;nom_departement;code_region;nom_region;etat_activite;nature_localisation;x_wgs84;y_wgs84;fiche_risque
SSP3894230;BASIAS;IDF9305191;"MANUFACTURE ARTICLES POUR CYCLES ET MOTOCYCLES ; DECOUPAGE ; VERNISSAGE";207 avenue PASTEUR;93170;93006;BAGNOLET;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.423542;48.87653;https://fiches-risques.brgm.fr/georisques/casias/SSP3894230
SSP3894231;BASIAS;IDF9305192;"CARRIERES DE GYPSE ; FABRICATION DE PLATRE";33 rue VINCENNES;93170;93006;BAGNOLET;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4202638;48.864597;https://fiches-risques.brgm.fr/georisques/casias/SSP3894231
SSP3894232;BASIAS;IDF9305193;"CONSTRUCTION CYCLES ET MOBYLETTES, MOTOCYCLETTES";65 rue VINCENNES;93170;93006;BAGNOLET;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4190626;48.8636;https://fiches-risques.brgm.fr/georisques/casias/SSP3894232
SSP3894233;BASIAS;IDF9305194;FABRICATION DE COURROIES EN CUIR;13 avenue GALLIENI;93170;93006;BAGNOLET;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4179213;48.86582;https://fiches-risques.brgm.fr/georisques/casias/SSP3894233
SSP3894234;BASIAS;IDF9305195;CARTONNAGES;97 rue SADI CARNOT;93170;93006;BAGNOLET;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4206293;48.871235;https://fiches-risques.brgm.fr/georisques/casias/SSP3894234
SSP3894235;BASIAS;IDF9305196;"REPOUSSAGE EMBOUTISSAGE SUR METAUX ; CHARPENTES EN FER";64 rue SADI CARNOT;93170;93006;BAGNOLET;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4198353;48.869347;https://fiches-risques.brgm.fr/georisques/casias/SSP3894235
SSP3894236;BASIAS;IDF9305197;GARAGE AUTOMOBILE;13 avenue MICHELET;93400;93070;SAINT OUEN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.3445544;48.912838;https://fiches-risques.brgm.fr/georisques/casias/SSP3894236
SSP3894237;BASIAS;IDF9305198;FABRICATION DE PLATRE ET CHAUX; Chemin CARRIERE;93250;93077;VILLEMOMBLE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.504667;48.882076;https://fiches-risques.brgm.fr/georisques/casias/SSP3894237
SSP3894238;BASIAS;IDF9305199;FABRICATION DE PLATRES ET CHAUX;77 rue PANTIN;93130;93053;NOISY LE SEC;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4444582;48.890224;https://fiches-risques.brgm.fr/georisques/casias/SSP3894238
SSP3894239;BASIAS;IDF9305200;FORGEAGE ET MATRIÇAGE DES METAUX ET ALLIAGES A CHAUD;51 rue SAINT-GERMAIN;93230;93063;ROMAINVILLE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4301589;48.878906;https://fiches-risques.brgm.fr/georisques/casias/SSP3894239
SSP3894241;BASIAS;IDF9305202;GARAGE AUTOMOBILE;20 boulevard BELFORT;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.442999;48.864532;https://fiches-risques.brgm.fr/georisques/casias/SSP3894241
SSP3894242;BASIAS;IDF9305203;PRODUITS CHIMIQUES;5 rue DOCKS;93400;93070;SAINT OUEN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.3232036;48.908295;https://fiches-risques.brgm.fr/georisques/casias/SSP3894242
SSP3894243;BASIAS;IDF9305204;INDUSTRIE DU CAOUTCHOUC;146 boulevard ANATOLE FRANCE;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.3450606;48.92173;https://fiches-risques.brgm.fr/georisques/casias/SSP3894243
SSP3894244;BASIAS;IDF9305205;INDUSTRIE DU CAOUTCHOUC ET DES MATIERES PLASTIQUES; Allée MARONNIERS;93380;93059;PIERREFITTE SUR SEINE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.3695686;48.963318;https://fiches-risques.brgm.fr/georisques/casias/SSP3894244
SSP3894245;BASIAS;IDF9305206;FAÇONNAGE DU CELLULOÏD;23 rue JEAN JAURES;93170;93006;BAGNOLET;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4142845;48.867424;https://fiches-risques.brgm.fr/georisques/casias/SSP3894245
SSP3894275;BASIAS;IDF9305236;FORGE;56 rue CRISTINO GARCIA;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;Non renseigné;2.3603282;48.916515;https://fiches-risques.brgm.fr/georisques/casias/SSP3894275
SSP3894246;BASIAS;IDF9305207;"FABRICATION DE JOUETS ; FAÇONNAGE DU CELLULOÏD";61 avenue PASTEUR;93260;93045;LES LILAS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4132082;48.87683;https://fiches-risques.brgm.fr/georisques/casias/SSP3894246
SSP3894247;BASIAS;IDF9305208;TRAVAIL DU CAOUTCHOUC;40 rue ANIZAN CAVILLON;93350;93013;LE BOURGET;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4216917;48.934948;https://fiches-risques.brgm.fr/georisques/casias/SSP3894247
SSP3894248;BASIAS;IDF9305209;FABRICATION DE TALONS POUR CHAUSSURES;14 rue LAMARTINE;93310;93061;LE PRE SAINT GERVAIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.399602;48.887703;https://fiches-risques.brgm.fr/georisques/casias/SSP3894248
SSP3894249;BASIAS;IDF9305210;FABRICATION DE BALLONS EN CAOUTCHOUC;48 rue BENJAMIN DELESSERT;93500;93055;PANTIN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4190254;48.890766;https://fiches-risques.brgm.fr/georisques/casias/SSP3894249
SSP3894250;BASIAS;IDF9305211;"CHAUDRONNERIE INDUSTRIELLE ; MECANIQUE ET OUTILLAGE DE PRECISION";15 rue ROMAINVILLE;93190;93046;LIVRY GARGAN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4158542;48.877434;https://fiches-risques.brgm.fr/georisques/casias/SSP3894250
SSP3894251;BASIAS;IDF9305212;VERNISSAGE;27 rue ROMAINVILLE;93260;93045;LES LILAS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.416782;48.877846;https://fiches-risques.brgm.fr/georisques/casias/SSP3894251
SSP3894252;BASIAS;IDF9305213;"FABRICATION DE RESSORTS ; DECOUPAGE ET EMBOUTISSAGE DES METAUX";61 rue ROMAINVILLE;93260;93045;LES LILAS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4191277;48.87824;https://fiches-risques.brgm.fr/georisques/casias/SSP3894252
SSP3894253;BASIAS;IDF9305214;TOLERIE DE PRECISION;7 rue PASCAL;93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4026134;48.927505;https://fiches-risques.brgm.fr/georisques/casias/SSP3894253
SSP3894254;BASIAS;IDF9305215;INDUSTRIE DU CAOUTCHOUC; rue PASCAL;93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4012482;48.927147;https://fiches-risques.brgm.fr/georisques/casias/SSP3894254
SSP3894265;BASIAS;IDF9305226;FABRICATION DE COULEURS;36 rue VILLETTE;93310;93061;LE PRE SAINT GERVAIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4003634;48.88596;https://fiches-risques.brgm.fr/georisques/casias/SSP3894265
SSP3894255;BASIAS;IDF9305216;"FABRICATION DE CIRE A CACHETER ; FABRICATION DE LAQUE BLANCHE";24 boulevard PAUL VAILLANT COUTURIER;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.443231;48.864758;https://fiches-risques.brgm.fr/georisques/casias/SSP3894255
SSP3894256;BASIAS;IDF9305217;"GARAGE AUTOMOBILE, REPARATION DE VEHICULES ; CHAUFFERIE ; STATION SERVICE ; STOCKAGES DE PEINTURES"; rue PAUL DOUMER;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.456724;48.85852;https://fiches-risques.brgm.fr/georisques/casias/SSP3894256
SSP3894259;BASIAS;IDF9305220;TRAVAIL DU BOIS;47 rue NEFLIERS;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4543748;48.867958;https://fiches-risques.brgm.fr/georisques/casias/SSP3894259
SSP3894260;BASIAS;IDF9305221;DEPOT ET TRIAGE DE FERRAILLE;45 rue NANTEUIL;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4646373;48.872616;https://fiches-risques.brgm.fr/georisques/casias/SSP3894260
SSP3894261;BASIAS;IDF9305222;TRAVAIL DU BOIS;12 rue PAUL BERT;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.418777;48.85565;https://fiches-risques.brgm.fr/georisques/casias/SSP3894261
SSP3894262;BASIAS;IDF9305223;"FABRICATION DE COULEURS, DE MASTICS"; rue PASCAL;93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4039786;48.9278;https://fiches-risques.brgm.fr/georisques/casias/SSP3894262
SSP3894263;BASIAS;IDF9305224;"FABRICATION DE COULEURS, PEINTURES, VERNIS";128 rue VIVIER;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.3915546;48.911053;https://fiches-risques.brgm.fr/georisques/casias/SSP3894263
SSP3894264;BASIAS;IDF9305225;SAVONNERIE;53 rue HEURTAULT;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.3767557;48.91599;https://fiches-risques.brgm.fr/georisques/casias/SSP3894264
SSP3894266;BASIAS;IDF9305227;FABRICATION DE COULEURS;150 route FLANDRE;93120;93027;LA COURNEUVE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4183345;48.926865;https://fiches-risques.brgm.fr/georisques/casias/SSP3894266
SSP3894267;BASIAS;IDF9305228;FABRICATION D'ENCAUSTIQUES;110 avenue FLANDRE;93350;93013;LE BOURGET;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4297516;48.93849;https://fiches-risques.brgm.fr/georisques/casias/SSP3894267
SSP3894268;BASIAS;IDF9305229;"DECOUPAGE ET POLISSAGE DES METAUX ; TOLERIE ; RECONSTRUCTION DE MACHINES-OUTILS ; MENUISERIE";28 rue D'ESTIENNE d'ORVES;93310;93061;LE PRE SAINT GERVAIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4010446;48.885555;https://fiches-risques.brgm.fr/georisques/casias/SSP3894268
SSP3894270;BASIAS;IDF9305231;FABRICATION DE PRODUITS PHARMACEUTIQUES;53 avenue GALLIENI;93130;93053;NOISY LE SEC;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4655697;48.901073;https://fiches-risques.brgm.fr/georisques/casias/SSP3894270
SSP3894271;BASIAS;IDF9305232;SAVONNERIE;8 rue JACQUART;93500;93055;PANTIN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.417813;48.891506;https://fiches-risques.brgm.fr/georisques/casias/SSP3894271
SSP3894272;BASIAS;IDF9305233;FABRICATION DE JOUETS;10 rue PARMENTIER;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4353433;48.859962;https://fiches-risques.brgm.fr/georisques/casias/SSP3894272
SSP3894274;BASIAS;IDF9305235;FABRICATION D'EAU OXYGENEE;16 rue CHAPELLE;93400;93070;SAINT OUEN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.3357408;48.9121;https://fiches-risques.brgm.fr/georisques/casias/SSP3894274
SSP3894276;BASIAS;IDF9305237;FABRICATION DE LESSIVES;54 rue JUSTICE;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.3605874;48.916576;https://fiches-risques.brgm.fr/georisques/casias/SSP3894276
SSP3894277;BASIAS;IDF9305238;PRODUITS PHARMACEUTIQUES;59 avenue GALLIENI;93170;93006;BAGNOLET;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4166627;48.862965;https://fiches-risques.brgm.fr/georisques/casias/SSP3894277
SSP3894278;BASIAS;IDF9305239;"FABRICATION ET GROS D'ADDITIFS, AROMES, LEVURES POUR L'ALIMENTATION ; EMPLOI DE LIQUIDES INFLAMMABLE";46 rue COLMET LEPINAY;93100;93048;MONTREUIL;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.443659;48.85454;https://fiches-risques.brgm.fr/georisques/casias/SSP3894278
SSP3894279;BASIAS;IDF9305240;FABRICATION DE PRODUITS CHIMIQUES;106 rue CHAPELLE;93400;93070;SAINT OUEN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.3428073;48.906094;https://fiches-risques.brgm.fr/georisques/casias/SSP3894279
SSP3894280;BASIAS;IDF9305241;FABRICATION DE MEUBLES;156 avenue GALLIENI;93170;93006;BAGNOLET;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4150777;48.860447;https://fiches-risques.brgm.fr/georisques/casias/SSP3894280
SSP3894281;BASIAS;IDF9305242;FABRICATION DE PRODUITS PHARMACEUTIQUES;32 route MEAUX;93230;93063;ROMAINVILLE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4295359;48.895912;https://fiches-risques.brgm.fr/georisques/casias/SSP3894281
SSP3894282;BASIAS;IDF9305243;FABRICATION DE LESSIVES;53 rue PARIS;93500;93055;PANTIN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4020069;48.8915;https://fiches-risques.brgm.fr/georisques/casias/SSP3894282
SSP3894283;BASIAS;IDF9305244;FABRICATION D'ALLUMETTES;46 avenue JEAN JAURES;93500;93055;PANTIN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.3912997;48.902527;https://fiches-risques.brgm.fr/georisques/casias/SSP3894283
SSP3894284;BASIAS;IDF9305245;IMPRESSION D'ETOFFES ET PAPIERS PEINTS;67 rue LANDY;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.3588948;48.9152;https://fiches-risques.brgm.fr/georisques/casias/SSP3894284
SSP3894285;BASIAS;IDF9305246;EQUARISSAGE;151 rue PARIS;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.3565454;48.943863;https://fiches-risques.brgm.fr/georisques/casias/SSP3894285
SSP3894286;BASIAS;IDF9305247;PARFUMERIE;63 rue CENTRE;93500;93055;PANTIN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4107003;48.886547;https://fiches-risques.brgm.fr/georisques/casias/SSP3894286
SSP3894288;BASIAS;IDF9305249;SCIERIE;438 avenue PRESIDENT WILSON;93210;93066;SAINT DENIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.3570585;48.929043;https://fiches-risques.brgm.fr/georisques/casias/SSP3894288
SSP3894289;BASIAS;IDF9305250;FABRICATION DE PLACAGES DE BOIS;96 avenue GALLIENI;93170;93006;BAGNOLET;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4156663;48.862076;https://fiches-risques.brgm.fr/georisques/casias/SSP3894289
SSP3894290;BASIAS;IDF9305251;PELLETERIES;8 rue FRANCIS GARNIER;93170;93006;BAGNOLET;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4239557;48.863506;https://fiches-risques.brgm.fr/georisques/casias/SSP3894290
SSP3894291;BASIAS;IDF9305252;SCIERIE;9 avenue EDOUARD VAILLANT;93500;93055;PANTIN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.3998861;48.89683;https://fiches-risques.brgm.fr/georisques/casias/SSP3894291
SSP3894292;BASIAS;IDF9305253;SCIERIE;54 avenue PETITS PONTS;93500;93055;PANTIN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.398313;48.893147;https://fiches-risques.brgm.fr/georisques/casias/SSP3894292
SSP3894293;BASIAS;IDF9305254;MENUISERIE;20 rue DELIZY;93500;93055;PANTIN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.409403;48.894623;https://fiches-risques.brgm.fr/georisques/casias/SSP3894293
SSP3894294;BASIAS;IDF9305255;"TEINTURE DE SOIE ; IMPRIMERIE";36 rue ROMAINVILLE;93190;93046;LIVRY GARGAN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.416372;48.877327;https://fiches-risques.brgm.fr/georisques/casias/SSP3894294
SSP3894295;BASIAS;IDF9305256;MAROQUINERIE;2 rue PROCESSION;93250;93077;VILLEMOMBLE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.5078504;48.883926;https://fiches-risques.brgm.fr/georisques/casias/SSP3894295
SSP3894296;BASIAS;IDF9305257;"INDUSTRIE DU BOIS ; FABRICATION DE CAISSES ET BOITES";42 rue GRANDE RUE;93310;93061;LE PRE SAINT GERVAIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4036908;48.886166;https://fiches-risques.brgm.fr/georisques/casias/SSP3894296
SSP3894298;BASIAS;IDF9305259;FABRICATION DE PIANOS;34 rue ARAGO;93400;93070;SAINT OUEN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.3242688;48.90426;https://fiches-risques.brgm.fr/georisques/casias/SSP3894298
SSP3894299;BASIAS;IDF9305260;LABORATOIRE PHARMACEUTIQUE;41 bis boulevard ANATOLE FRANCE;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.3821611;48.918503;https://fiches-risques.brgm.fr/georisques/casias/SSP3894299
SSP3894300;BASIAS;IDF9305261;"EMAILLAGE ; CHAUDRONNERIE; DECAPAGE ; VERNISSAGE; DLI";2 avenue VILLEMOMBLE;93110;93064;ROSNY SOUS BOIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4870632;48.877262;https://fiches-risques.brgm.fr/georisques/casias/SSP3894300
SSP3894302;BASIAS;IDF9305263;FABRICATION DE LAMPES ELECTRIQUES;3 rue CHASSAGNOLLE;93260;93045;LES LILAS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4146507;48.87506;https://fiches-risques.brgm.fr/georisques/casias/SSP3894302
SSP3894303;BASIAS;IDF9305264;FABRICATION DE TOILES CIREES;2 rue CARNOT;93240;93072;STAINS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.3829463;48.955933;https://fiches-risques.brgm.fr/georisques/casias/SSP3894303
SSP3894304;BASIAS;IDF9305265;EMAUX;24 rue VILLETTE;93310;93061;LE PRE SAINT GERVAIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4014263;48.885517;https://fiches-risques.brgm.fr/georisques/casias/SSP3894304
SSP3894305;BASIAS;IDF9305266;GARAGE AUTOMOBILE;10 rue D'ESTIENNE d'ORVES;93310;93061;LE PRE SAINT GERVAIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4026945;48.885384;https://fiches-risques.brgm.fr/georisques/casias/SSP3894305
SSP3894306;BASIAS;IDF9305267;"GARAGE AUTOMOBILE ; BROYAGE ET CONCASSAGE DE VERRES CASSES";14 rue D'ESTIENNE d'ORVES;93310;93061;LE PRE SAINT GERVAIS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4024217;48.885426;https://fiches-risques.brgm.fr/georisques/casias/SSP3894306
SSP3894307;BASIAS;IDF9305268;RECUPERATION DE VIEUX METAUX;264 rue MEAUX;93410;93074;VAUJOURS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.587271;48.936672;https://fiches-risques.brgm.fr/georisques/casias/SSP3894307
SSP3894308;BASIAS;IDF9305269;RECUPERATION DE CHIFFONS;17 rue SAINT-ANDRE;93000;93008;BOBIGNY;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.425841;48.904243;https://fiches-risques.brgm.fr/georisques/casias/SSP3894308
SSP3894309;BASIAS;IDF9305270;RECUPERATION DE VIEUX FERS ET VIEUX METAUX;140 Chemin VIGNES;93000;93008;BOBIGNY;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4320257;48.899822;https://fiches-risques.brgm.fr/georisques/casias/SSP3894309
SSP3894310;BASIAS;IDF9305271;DECHARGE CONTROLEE; Chemin VAUJOURS;93190;93046;LIVRY GARGAN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.556618;48.92554;https://fiches-risques.brgm.fr/georisques/casias/SSP3894310
SSP3894318;BASIAS;IDF9305279;"TRAVAUX PUBLICS ET ROUTIERS ; CENTRALE D'ENROBAGE"; avenue PAUL VAILLANT COUTURIER;93000;93008;BOBIGNY;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4542506;48.907906;https://fiches-risques.brgm.fr/georisques/casias/SSP3894318
SSP3894311;BASIAS;IDF9305272;RECUPERATION DE VIEUX FERS ET VIEUX METAUX;21 rue INDUSTRIE;93000;93008;BOBIGNY;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4352944;48.90421;https://fiches-risques.brgm.fr/georisques/casias/SSP3894311
SSP3894312;BASIAS;IDF9305273;TRI ET RECYCLAGE DE DECHETS DE METAUX;22 rue INDUSTRIE;93000;93008;BOBIGNY;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4357426;48.90323;https://fiches-risques.brgm.fr/georisques/casias/SSP3894312
SSP3894313;BASIAS;IDF9305274;FABRICATION DE SIEGES;35 rue INDUSTRIE;93000;93008;BOBIGNY;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4348562;48.903362;https://fiches-risques.brgm.fr/georisques/casias/SSP3894313
SSP3894314;BASIAS;IDF9305275;"FOURRIERE ; RECUPERATION DE PIECES DETACHEES";17 rue INDUSTRIE;93000;93008;BOBIGNY;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4354312;48.90447;https://fiches-risques.brgm.fr/georisques/casias/SSP3894314
SSP3894315;BASIAS;IDF9305276;FABRICATION DE PIECES ET EQUIPEMENTS POUR L'AUTOMOBILE;30 rue INDUSTRIE;93000;93008;BOBIGNY;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.436247;48.9031;https://fiches-risques.brgm.fr/georisques/casias/SSP3894315
SSP3894316;BASIAS;IDF9305277;"DECOUPAGE, EMBOUTISSAGE ; APPLICATION DE PEINTURE AU TREMPE ; DEPOT DE GAZ ; DLI";11 rue INDUSTRIE;93000;93008;BOBIGNY;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4355545;48.90472;https://fiches-risques.brgm.fr/georisques/casias/SSP3894316
SSP3894317;BASIAS;IDF9305278;TRAITEMENT ELECTROLYTIQUE DES METAUX;5 rue INDUSTRIE;93000;93008;BOBIGNY;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4356503;48.9049;https://fiches-risques.brgm.fr/georisques/casias/SSP3894317
SSP3894319;S3IC (Installations Classées) | BASIAS;65-25171 | IDF9305280;DURALEX Peintures;100 rue DEVIATION;93000;93008;BOBIGNY;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En activité;Non renseigné;2.4333475;48.906178;https://fiches-risques.brgm.fr/georisques/casias/SSP3894319
SSP3894320;BASIAS;IDF9305281;TREFILERIE;60 rue DEVIATION;93000;93008;BOBIGNY;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.434778;48.90529;https://fiches-risques.brgm.fr/georisques/casias/SSP3894320
SSP3894321;BASIAS;IDF9305282;CHARPENTES EN BOIS;54 rue DEVIATION;93000;93008;BOBIGNY;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4366453;48.904415;https://fiches-risques.brgm.fr/georisques/casias/SSP3894321
SSP3894349;BASIAS;IDF9305310;GARAGE AUTOMOBILE;24 rue PASTEUR;93500;93055;PANTIN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.3924024;48.900494;https://fiches-risques.brgm.fr/georisques/casias/SSP3894349
SSP3894322;BASIAS;IDF9305283;"MECANIQUE ET OUTILLAGE DE PRECISION ; DECOUPAGE ET EMBOUTISSAGE DES METAUX";52 rue DEVIATION;93000;93008;BOBIGNY;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4369588;48.904343;https://fiches-risques.brgm.fr/georisques/casias/SSP3894322
SSP3894323;BASIAS;IDF9305284;RECUPERATION DE PAPIERS ET CHIFFONS;48 rue DEVIATION;93000;93008;BOBIGNY;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;Non renseigné;2.4377358;48.904106;https://fiches-risques.brgm.fr/georisques/casias/SSP3894323
