code_metier;nom_etablissement;adresse;code_postal;code_insee;nom_commune;code_departement;nom_departement;code_region;nom_region;etat_activite;x_wgs84;y_wgs84;fiche_risque
SSP3890018;;"14 rue BATELIERS des, et 63 rue ARDOUIN";93400;93070;SAINT OUEN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.32559;48.91289;https://fiches-risques.brgm.fr/georisques/casias/SSP3890018
SSP3890019;;"80 rue ARDOUIN, ex 26 rue ARDOUIN";93400;93070;SAINT OUEN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3253176;48.91077;https://fiches-risques.brgm.fr/georisques/casias/SSP3890019
SSP3890020;;Port SAINT-OUEN de;93400;93070;SAINT OUEN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3243897;48.910896;https://fiches-risques.brgm.fr/georisques/casias/SSP3890020
SSP3890021;;Gare SAINT-OUEN de;93400;93070;SAINT OUEN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.323094;48.91032;https://fiches-risques.brgm.fr/georisques/casias/SSP3890021
SSP3890022;;Gare SAINT-OUEN de;93400;93070;SAINT OUEN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.322889;48.91056;https://fiches-risques.brgm.fr/georisques/casias/SSP3890022
SSP3890031;;rue LAMONTA;93400;93070;SAINT OUEN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.318878;48.91119;https://fiches-risques.brgm.fr/georisques/casias/SSP3890031
SSP3890032;;64 rue PIERRE;93400;93070;SAINT OUEN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3178277;48.9104;https://fiches-risques.brgm.fr/georisques/casias/SSP3890032
SSP3890033;;21 rue PIERRE;93400;93070;SAINT OUEN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.317569;48.908997;https://fiches-risques.brgm.fr/georisques/casias/SSP3890033
SSP3890034;;9 Quai SEINE de;93400;93070;SAINT OUEN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3202431;48.908638;https://fiches-risques.brgm.fr/georisques/casias/SSP3890034
SSP3890035;;3 rue PIERRE;93400;93070;SAINT OUEN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3182514;48.90826;https://fiches-risques.brgm.fr/georisques/casias/SSP3890035
SSP3890036;;1 bis rue PIERRE;93400;93070;SAINT OUEN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.318388;48.908123;https://fiches-risques.brgm.fr/georisques/casias/SSP3890036
SSP3890038;;34 Quai SEINE de;93400;93070;SAINT OUEN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3209097;48.914078;https://fiches-risques.brgm.fr/georisques/casias/SSP3890038
SSP3890039;;87 rue ARDOUIN;93400;93070;SAINT OUEN;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3263133;48.911316;https://fiches-risques.brgm.fr/georisques/casias/SSP3890039
SSP3890078;;"10 boulevard FOCH, ex 10 boulevard de la BRICHE";93800;93031;EPINAY SUR SEINE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3390436;48.944366;https://fiches-risques.brgm.fr/georisques/casias/SSP3890078
SSP3890079;;"2 rue COQUENARD du, actuelle rue de l'YSER ; 10 boulevard FOCH, ex 10 boulevard de la BRICHE";93800;93031;EPINAY SUR SEINE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.33903;48.94493;https://fiches-risques.brgm.fr/georisques/casias/SSP3890079
SSP3890080;;3 rue YSER de l' ex 10 rue COQUENART;93800;93031;EPINAY SUR SEINE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3379924;48.94467;https://fiches-risques.brgm.fr/georisques/casias/SSP3890080
SSP3890081;;12 boulevard FOCH;93800;93031;EPINAY SUR SEINE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.338006;48.944458;https://fiches-risques.brgm.fr/georisques/casias/SSP3890081
SSP3890082;;"rue PASTEUR ; boulevard FOCH";93800;93031;EPINAY SUR SEINE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.335685;48.946037;https://fiches-risques.brgm.fr/georisques/casias/SSP3890082
SSP3890083;;"7 boulevard FOCH, ex 7 boulevard de la  BRICHE";93800;93031;EPINAY SUR SEINE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.334702;48.945942;https://fiches-risques.brgm.fr/georisques/casias/SSP3890083
SSP3890084;;9 boulevard FOCH;93800;93031;EPINAY SUR SEINE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3336644;48.94632;https://fiches-risques.brgm.fr/georisques/casias/SSP3890084
SSP3890085;;"18 boulevard BRICHE de la, actuel boulevard FOCH";93800;93031;EPINAY SUR SEINE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3332276;48.946533;https://fiches-risques.brgm.fr/georisques/casias/SSP3890085
SSP3890102;;80 avenue REPUBLIQUE de la;93800;93031;EPINAY SUR SEINE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3253217;48.9505;https://fiches-risques.brgm.fr/georisques/casias/SSP3890102
SSP3890103;;72 avenue REPUBLIQUE de la;93800;93031;EPINAY SUR SEINE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3246253;48.950615;https://fiches-risques.brgm.fr/georisques/casias/SSP3890103
SSP3890104;;109 avenue REPUBLIQUE de la;93800;93031;EPINAY SUR SEINE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3249528;48.95088;https://fiches-risques.brgm.fr/georisques/casias/SSP3890104
SSP3890105;;"58 avenue REPUBLIQUE de la ; rue LAVOISIER, ex 2 rue HEZTER";93800;93031;EPINAY SUR SEINE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3236423;48.95082;https://fiches-risques.brgm.fr/georisques/casias/SSP3890105
SSP3890106;;"2 rue HELFTER, actuelle rue LAVOISIER";93800;93031;EPINAY SUR SEINE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3232872;48.95084;https://fiches-risques.brgm.fr/georisques/casias/SSP3890106
SSP3890107;;49 avenue REPUBLIQUE de la;93800;93031;EPINAY SUR SEINE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3204877;48.9518;https://fiches-risques.brgm.fr/georisques/casias/SSP3890107
SSP3890108;;29 avenue REPUBLIQUE de la;93800;93031;EPINAY SUR SEINE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.319163;48.952126;https://fiches-risques.brgm.fr/georisques/casias/SSP3890108
SSP3890109;;6 avenue REPUBLIQUE de la;93800;93031;EPINAY SUR SEINE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.317593;48.95181;https://fiches-risques.brgm.fr/georisques/casias/SSP3890109
SSP3890126;;70 route ARGENTEUIL d';93800;93031;EPINAY SUR SEINE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.2894723;48.958755;https://fiches-risques.brgm.fr/georisques/casias/SSP3890126
SSP3890127;;49 route ARGENTEUIL d';93800;93031;EPINAY SUR SEINE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.2922022;48.960114;https://fiches-risques.brgm.fr/georisques/casias/SSP3890127
SSP3890128;;3 Square BOIS ROUAULT du;93800;93031;EPINAY SUR SEINE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.293172;48.95994;https://fiches-risques.brgm.fr/georisques/casias/SSP3890128
SSP3890129;;60 rue MARSEILLE de;93800;93031;EPINAY SUR SEINE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.2939095;48.959915;https://fiches-risques.brgm.fr/georisques/casias/SSP3890129
SSP3890130;;4 rue RENNES de;93800;93031;EPINAY SUR SEINE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.2953987;48.95918;https://fiches-risques.brgm.fr/georisques/casias/SSP3890130
SSP3890131;;"11 rue CARRIERES des ; 9 rue de NANCY";93800;93031;EPINAY SUR SEINE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.2985537;48.958504;https://fiches-risques.brgm.fr/georisques/casias/SSP3890131
SSP3890132;;24 rue CARRIERES des;93800;93031;EPINAY SUR SEINE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.298021;48.958748;https://fiches-risques.brgm.fr/georisques/casias/SSP3890132
SSP3890133;;"3 rue CARRIERES des, ex 19 avenue JOFFRE, ex 19 route de PONTOISE ; sente FITZELIN";93800;93031;EPINAY SUR SEINE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3009984;48.95821;https://fiches-risques.brgm.fr/georisques/casias/SSP3890133
SSP3890150;;45 rue MONT GERBAULT;93800;93031;EPINAY SUR SEINE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3014452;48.96359;https://fiches-risques.brgm.fr/georisques/casias/SSP3890150
SSP3890151;;104 rue ENGHEIN d';93800;93031;EPINAY SUR SEINE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3051746;48.962177;https://fiches-risques.brgm.fr/georisques/casias/SSP3890151
SSP3890152;;89 avenue ENGHEIN d';93800;93031;EPINAY SUR SEINE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.305571;48.961575;https://fiches-risques.brgm.fr/georisques/casias/SSP3890152
SSP3890153;;77 avenue ENGHIEN d';93800;93031;EPINAY SUR SEINE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3049295;48.960964;https://fiches-risques.brgm.fr/georisques/casias/SSP3890153
SSP3890154;;6 rue SAINT GRATIEN;93800;93031;EPINAY SUR SEINE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3031547;48.96019;https://fiches-risques.brgm.fr/georisques/casias/SSP3890154
SSP3890155;;86 avenue LATTRE DE TASSIGNY de;93800;93031;EPINAY SUR SEINE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3038242;48.959793;https://fiches-risques.brgm.fr/georisques/casias/SSP3890155
SSP3890156;;"159 avenue LATTRE DE TASSIGNY de ; 159 avenue PAUL VAILLANT COUTURIER ; 159 avenue MAGINOT";93800;93031;EPINAY SUR SEINE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.305532;48.958515;https://fiches-risques.brgm.fr/georisques/casias/SSP3890156
SSP3890157;;123 avenue LATTRE DE TASSIGNY DE;93800;93031;EPINAY SUR SEINE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3070889;48.958363;https://fiches-risques.brgm.fr/georisques/casias/SSP3890157
SSP3890174;;92 avenue MARNE de la;93800;93031;EPINAY SUR SEINE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3264537;48.956406;https://fiches-risques.brgm.fr/georisques/casias/SSP3890174
SSP3890175;;"162 avenue JEAN JAURES, ex 162 avenue du CHEMIN DE FER ; 4 rue CHEMIN DE FER";93800;93031;EPINAY SUR SEINE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3271224;48.958366;https://fiches-risques.brgm.fr/georisques/casias/SSP3890175
SSP3890176;;20 rue AVENIR de l';93800;93031;EPINAY SUR SEINE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3289936;48.957027;https://fiches-risques.brgm.fr/georisques/casias/SSP3890176
SSP3890177;;"209 route SAINT-LEU de, ex 4 ou 6 route de SAINT-LEU";93800;93031;EPINAY SUR SEINE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3321345;48.955822;https://fiches-risques.brgm.fr/georisques/casias/SSP3890177
SSP3890178;;193 route SAINT-LEU de;93800;93031;EPINAY SUR SEINE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3325305;48.95529;https://fiches-risques.brgm.fr/georisques/casias/SSP3890178
SSP3890179;;167 route SAINT-LEU de;93800;93031;EPINAY SUR SEINE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3333635;48.954617;https://fiches-risques.brgm.fr/georisques/casias/SSP3890179
SSP3890180;;171 route SAINT LEU de;93800;93031;EPINAY SUR SEINE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3339097;48.954258;https://fiches-risques.brgm.fr/georisques/casias/SSP3890180
SSP3890181;;165 route SAINT LEU de;93800;93031;EPINAY SUR SEINE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3341827;48.954044;https://fiches-risques.brgm.fr/georisques/casias/SSP3890181
SSP3890204;;8 route SAINT LEU de;93430;93079;VILLETANEUSE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3433993;48.949104;https://fiches-risques.brgm.fr/georisques/casias/SSP3890204
SSP3890205;;"route SAINT-LEU de, route de MONTMORENCY à SAINT-DENIS";93430;93079;VILLETANEUSE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.344609;48.94941;https://fiches-risques.brgm.fr/georisques/casias/SSP3890205
SSP3890206;;"145 avenue DIVISION LECLERC, ex avenue de SAINT-DENIS";93430;93079;VILLETANEUSE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.344118;48.95216;https://fiches-risques.brgm.fr/georisques/casias/SSP3890206
SSP3890207;;Chemin DEPOT LES JONCHELLES du;93430;93079;VILLETANEUSE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3493798;48.950596;https://fiches-risques.brgm.fr/georisques/casias/SSP3890207
SSP3890208;;13 rue MARCEL SEMBAT;93430;93079;VILLETANEUSE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.34695;48.953495;https://fiches-risques.brgm.fr/georisques/casias/SSP3890208
SSP3890209;;"105 avenue SAINT-DENIS de, actuelle avenue de la DIVISION LECLERC";93430;93079;VILLETANEUSE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3447518;48.954735;https://fiches-risques.brgm.fr/georisques/casias/SSP3890209
SSP3890210;;"71 avenue SAINT-DENIS de, actuelle avenue de la DIVISION LECLERC";93430;93079;VILLETANEUSE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3449295;48.955463;https://fiches-risques.brgm.fr/georisques/casias/SSP3890210
SSP3890211;;51 avenue DIVISION LECLERC de la;93430;93079;VILLETANEUSE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3480294;48.956326;https://fiches-risques.brgm.fr/georisques/casias/SSP3890211
SSP3890231;;"11 avenue LENINE de, ex 11 et 13 avenue ELISEE RECLUS";93380;93059;PIERREFITTE SUR SEINE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3593934;48.961945;https://fiches-risques.brgm.fr/georisques/casias/SSP3890231
SSP3890232;;1 rue PARIS de;93380;93059;PIERREFITTE SUR SEINE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3589022;48.963562;https://fiches-risques.brgm.fr/georisques/casias/SSP3890232
SSP3890233;;32 avenue VICTOR HUGO;93380;93059;PIERREFITTE SUR SEINE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3634365;48.963123;https://fiches-risques.brgm.fr/georisques/casias/SSP3890233
SSP3890234;;19 rue PARIS de;93380;93059;PIERREFITTE SUR SEINE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.359859;48.96503;https://fiches-risques.brgm.fr/georisques/casias/SSP3890234
SSP3890235;;42 boulevard JEAN MERMOZ ou 52 - 56 boulevard JEAN MERMOZ;93380;93059;PIERREFITTE SUR SEINE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.36382;48.96554;https://fiches-risques.brgm.fr/georisques/casias/SSP3890235
SSP3890236;;22 rue ETIENNE DOLET;93380;93059;PIERREFITTE SUR SEINE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3649812;48.96574;https://fiches-risques.brgm.fr/georisques/casias/SSP3890236
SSP3890237;;CARRIERE de la BUTTE PINSON;93380;93059;PIERREFITTE SUR SEINE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.359492;48.96916;https://fiches-risques.brgm.fr/georisques/casias/SSP3890237
SSP3890238;;13 avenue GENERAL GALLIENI du;93380;93059;PIERREFITTE SUR SEINE;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3622236;48.968582;https://fiches-risques.brgm.fr/georisques/casias/SSP3890238
SSP3890258;;9 rue CARNOT;93240;93072;STAINS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3824413;48.956345;https://fiches-risques.brgm.fr/georisques/casias/SSP3890258
SSP3890259;;2 avenue ARISTIDE BRIAND;93240;93072;STAINS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.381817;48.960896;https://fiches-risques.brgm.fr/georisques/casias/SSP3890259
SSP3890260;;7 rue HULEUX des;93240;93072;STAINS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3925657;48.961422;https://fiches-risques.brgm.fr/georisques/casias/SSP3890260
SSP3890261;;201 avenue STALINGRAD de;93240;93072;STAINS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3986406;48.959583;https://fiches-risques.brgm.fr/georisques/casias/SSP3890261
SSP3890262;;1 rue MOULIN NEUF du;93240;93072;STAINS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3932273;48.95196;https://fiches-risques.brgm.fr/georisques/casias/SSP3890262
SSP3890263;;150 route STALINGRAD de;93240;93072;STAINS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3888001;48.95191;https://fiches-risques.brgm.fr/georisques/casias/SSP3890263
SSP3890264;;140 avenue STALINGRAD de;93240;93072;STAINS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3877752;48.95102;https://fiches-risques.brgm.fr/georisques/casias/SSP3890264
SSP3890265;;1 rue ROMAINCOURT de;93240;93072;STAINS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3891728;48.95021;https://fiches-risques.brgm.fr/georisques/casias/SSP3890265
SSP3890274;;"43 rue VICTOR RENELLE, ex 43 rue de ROMAINCOURT ex route de ROMAINCOURT";93240;93072;STAINS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.390093;48.947926;https://fiches-risques.brgm.fr/georisques/casias/SSP3890274
SSP3890275;;88 rue VICTOR RENELLE;93240;93072;STAINS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.389531;48.945732;https://fiches-risques.brgm.fr/georisques/casias/SSP3890275
SSP3890276;;193 boulevard MAXIME GORKI;93240;93072;STAINS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3870325;48.945766;https://fiches-risques.brgm.fr/georisques/casias/SSP3890276
SSP3890277;;21 avenue STALINGRAD de;93240;93072;STAINS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3761942;48.94802;https://fiches-risques.brgm.fr/georisques/casias/SSP3890277
SSP3890283;;13 rue ALBERT WALTER;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3682325;48.92321;https://fiches-risques.brgm.fr/georisques/casias/SSP3890283
SSP3890284;;7 Chemin HAUT DE SAINT-DENIS du;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3687637;48.921753;https://fiches-risques.brgm.fr/georisques/casias/SSP3890284
SSP3890285;;"Chemin HAUT DE SAINT-DENIS du ; 83 rue SAINT-DENIS ou 87 rue SAINT-DENIS";93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3699105;48.922367;https://fiches-risques.brgm.fr/georisques/casias/SSP3890285
SSP3890286;;12 Chemin HAUT DE SAINT-DENIS du;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3696373;48.921864;https://fiches-risques.brgm.fr/georisques/casias/SSP3890286
SSP3890302;;60 rue SAINT-DENIS de;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.373268;48.922886;https://fiches-risques.brgm.fr/georisques/casias/SSP3890302
SSP3890303;;58 rue SAINT-DENIS de;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3735406;48.922794;https://fiches-risques.brgm.fr/georisques/casias/SSP3890303
SSP3890304;;54 rue SAINT-DENIS de;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3740454;48.922688;https://fiches-risques.brgm.fr/georisques/casias/SSP3890304
SSP3890305;;32 rue SAINT-DENIS de;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3743045;48.922535;https://fiches-risques.brgm.fr/georisques/casias/SSP3890305
SSP3890306;;58 rue de SAINT-DENIS;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3743737;48.923542;https://fiches-risques.brgm.fr/georisques/casias/SSP3890306
SSP3890307;;"46 rue SAINT-DENIS de, ex 46 rue des GRANDES MURAILLES";93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3758059;48.922596;https://fiches-risques.brgm.fr/georisques/casias/SSP3890307
SSP3890308;;40 rue SAINT-DENIS de;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.37616;48.9217;https://fiches-risques.brgm.fr/georisques/casias/SSP3890308
SSP3890309;;49 rue SAINT-DENIS de;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3751905;48.921104;https://fiches-risques.brgm.fr/georisques/casias/SSP3890309
SSP3890326;;98 rue PORT du;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3741117;48.920025;https://fiches-risques.brgm.fr/georisques/casias/SSP3890326
SSP3890327;;92 rue PORT du;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3742754;48.9199;https://fiches-risques.brgm.fr/georisques/casias/SSP3890327
SSP3890328;;22 rue MOULIN VERT du;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3751214;48.919758;https://fiches-risques.brgm.fr/georisques/casias/SSP3890328
SSP3890329;;90 rue PORT du;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.374125;48.919586;https://fiches-risques.brgm.fr/georisques/casias/SSP3890329
SSP3890330;;86 rue PORT du;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3741796;48.91945;https://fiches-risques.brgm.fr/georisques/casias/SSP3890330
SSP3890331;;80 rue PORT du;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3744113;48.91921;https://fiches-risques.brgm.fr/georisques/casias/SSP3890331
SSP3890332;;23 rue MOULIN VERT du;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3757074;48.919;https://fiches-risques.brgm.fr/georisques/casias/SSP3890332
SSP3890333;;13 rue CHEMIN VERT du;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.37583;48.918587;https://fiches-risques.brgm.fr/georisques/casias/SSP3890333
SSP3890349;;70 rue NOYERS des;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3782308;48.91783;https://fiches-risques.brgm.fr/georisques/casias/SSP3890349
SSP3890350;;43 avenue PRESIDENT ROOSEVELT du;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3788722;48.917747;https://fiches-risques.brgm.fr/georisques/casias/SSP3890350
SSP3890351;;73 rue HEURTAULT;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3772483;48.91775;https://fiches-risques.brgm.fr/georisques/casias/SSP3890351
SSP3890352;;71 rue HEURTAULT;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3768935;48.91766;https://fiches-risques.brgm.fr/georisques/casias/SSP3890352
SSP3890353;;76 rue HEURTAULT;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3776712;48.917526;https://fiches-risques.brgm.fr/georisques/casias/SSP3890353
SSP3890354;;74 rue HEURTAULT;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.377671;48.91739;https://fiches-risques.brgm.fr/georisques/casias/SSP3890354
SSP3890355;;61 rue HEURTAULT;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3768654;48.916744;https://fiches-risques.brgm.fr/georisques/casias/SSP3890355
SSP3890356;;59 ter rue HEURTAULT;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.3768244;48.91666;https://fiches-risques.brgm.fr/georisques/casias/SSP3890356
SSP3890372;;14 rue HENRI MURGER;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.3665226;48.916313;https://fiches-risques.brgm.fr/georisques/casias/SSP3890372
SSP3890939;;AEROPORT du BOURGET;93440;93030;DUGNY;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.4351451;48.946213;https://fiches-risques.brgm.fr/georisques/casias/SSP3890939
SSP3890373;;"31 rue GAETAN LAMY, ex 31 rue de la JUSTICE";93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;En arrêt;2.367205;48.916306;https://fiches-risques.brgm.fr/georisques/casias/SSP3890373
SSP3890374;;34 rue GAETAN LAMY;93300;93001;AUBERVILLIERS;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;Indéterminé;2.367819;48.91671;https://fiches-risques.brgm.fr/georisques/casias/SSP3890374
